Date,Returns_Pct
2014-01-01,1.0227885134337649
2014-01-02,0.21006376696351475
2014-01-03,2.2167021966501963
2014-01-04,2.781631703926506
2014-01-05,1.6927364091886519
2014-01-06,4.210388560852437
2014-01-07,-1.7369401172032013
2014-01-08,-0.599802293245729
2014-01-09,2.3243339992595478
2014-01-10,-1.9854303288306268
2014-01-11,-1.0563868685557083
2014-01-12,-5.728799392336981
2014-01-13,-2.259854413917537
2014-01-14,-4.6064744014058165
2014-01-15,2.3987263891516917
2014-01-16,-0.3478258945581352
2014-01-17,-0.814439666585821
2014-01-18,1.3649841897813
2014-01-19,1.0376441993746173
2014-01-20,-1.2523525115447323
2014-01-21,2.535963002550865
2014-01-22,-2.293852060112906
2014-01-23,0.944641179477421
2014-01-24,0.6044864394477555
2014-01-25,-1.7378498348359934
2014-01-26,-1.2631566701461452
2014-01-27,-0.12317009667890785
2014-01-28,2.1320801694108207
2014-01-29,0.7822284492257123
2014-01-30,3.318742425598329
2014-01-31,-1.6994331747762326
2014-02-01,3.1985240237940973
2014-02-02,-0.07179071015510588
2014-02-03,3.411831048082772
2014-02-04,0.315952469719999
2014-02-05,3.4682094377755357
2014-02-06,-3.031428233715926
2014-02-07,-3.2743734362284047
2014-02-08,0.9486822056576031
2014-02-09,-1.0028213958252925
2014-02-10,-0.06077562536293002
2014-02-11,2.8466991374625032
2014-02-12,-2.4067622854367854
2014-02-13,-1.3500746631951048
2014-02-14,-1.6347030308231683
2014-02-15,1.9774632876245337
2014-02-16,1.6152812883807217
2014-02-17,1.8572836166857847
2014-02-18,-1.442164025279011
2014-02-19,1.0984374350944064
2014-02-20,-2.0581773888671506
2014-02-21,-0.15803289122603725
2014-02-22,-0.036080529125921926
2014-02-23,-1.669169733888506
2014-02-24,0.9634711794457893
2014-02-25,1.4697986338948772
2014-02-26,0.3480474916893748
2014-02-27,0.9938671513050609
2014-02-28,-0.9549828908554926
2014-03-01,2.871275856950054
2014-03-02,-0.21841177280309548
2014-03-03,2.5974844311956287
2014-03-04,-0.8855377908124777
2014-03-05,-2.4813883664048317
2014-03-06,-1.0698322415161239
2014-03-07,4.203715397561279
2014-03-08,0.2988729786349495
2014-03-09,0.5223806592926437
2014-03-10,-0.8533390562386001
2014-03-11,3.9993203144117055
2014-03-12,0.1283857688392839
2014-03-13,1.1585311763616646
2014-03-14,0.1768984889670241
2014-03-15,0.041148922132091086
2014-03-16,1.7465229097467803
2014-03-17,1.5874249222051737
2014-03-18,-1.1456154095428044
2014-03-19,-0.1924836932004162
2014-03-20,1.9869739421931456
2014-03-21,-1.9558858182201024
2014-03-22,1.987091304507544
2014-03-23,-0.9993907881443495
2014-03-24,-1.0344924306225918
2014-03-25,-1.0735516735705424
2014-03-26,0.46203682888187836
2014-03-27,1.2789366892896221
2014-03-28,-0.3294895827604129
2014-03-29,1.961504136932306
2014-03-30,3.47492939578014
2014-03-31,0.5444540500098739
2014-04-01,2.146389537047801
2014-04-02,0.3026689654139041
2014-04-03,-3.291995906006494
2014-04-04,1.311634103253852
2014-04-05,-0.7368747772916238
2014-04-06,-0.8020360498648966
2014-04-07,1.4593397015099776
2014-04-08,-0.8199631720936084
2014-04-09,2.2673232563172023
2014-04-10,-1.7966856119394252
2014-04-11,-3.1597439034383337
2014-04-12,-0.13807850092105137
2014-04-13,-0.3862699406293977
2014-04-14,0.6478027224175168
2014-04-15,-2.112484787278424
2014-04-16,-0.22898068064231467
2014-04-17,1.8033277167097568
2014-04-18,-3.8548222779756927
2014-04-19,-0.8365276642818449
2014-04-20,-0.3226762684813627
2014-04-21,0.6006079589896932
2014-04-22,-0.7844515246897104
2014-04-23,0.2799786136894204
2014-04-24,3.9481043479586564
2014-04-25,-0.7225318562819965
2014-04-26,-0.9882539865780363
2014-04-27,-4.049630942807634
2014-04-28,-1.1298681058579962
2014-04-29,4.971847883421447
2014-04-30,1.2720693160969496
2014-05-01,0.88143766980785
2014-05-02,-2.292489590936579
2014-05-03,-3.133531919486293
2014-05-04,-2.7566975337977464
2014-05-05,-0.7088571525807423
2014-05-06,2.9610752876307904
2014-05-07,-1.2375053087143952
2014-05-08,-0.9784907146224767
2014-05-09,1.4583293044030998
2014-05-10,3.5093661130337765
2014-05-11,-2.286014237873676
2014-05-12,1.4615309508000691
2014-05-13,0.030100924483546416
2014-05-14,1.9818712296028198
2014-05-15,1.4085043550281569
2014-05-16,0.8002714065795382
2014-05-17,4.277257594429357
2014-05-18,-3.2442731802592815
2014-05-19,-0.7716857330893167
2014-05-20,-0.6214361538522883
2014-05-21,3.3973346766815125
2014-05-22,-0.6163051042124845
2014-05-23,0.6737143853612493
2014-05-24,-2.494021371153983
2014-05-25,2.557078485392967
2014-05-26,-1.9306856659749831
2014-05-27,1.7398413134813586
2014-05-28,3.721353760875935
2014-05-29,1.7593322638269695
2014-05-30,-0.22824155749501798
2014-05-31,-2.2703828355926263
2014-06-01,2.003256128355447
2014-06-02,1.6110384025932318
2014-06-03,2.5170294201713554
2014-06-04,-0.6932565859065482
2014-06-05,-0.07433160070314322
2014-06-06,0.734522450207597
2014-06-07,0.27493417065938763
2014-06-08,-0.4683437652402985
2014-06-09,-0.8287598739624619
2014-06-10,0.32442416622124454
2014-06-11,-0.08342664125890095
2014-06-12,-0.2757028102066011
2014-06-13,-1.3094943017413694
2014-06-14,-1.863980362577742
2014-06-15,1.367681910724097
2014-06-16,-0.7783762995010957
2014-06-17,-1.9437899162229548
2014-06-18,1.7028224500456335
2014-06-19,0.2703922109733299
2014-06-20,-1.2415640171344926
2014-06-21,1.240712061646369
2014-06-22,3.5725659992106773
2014-06-23,0.8957554221943526
2014-06-24,1.7274976522324528
2014-06-25,-2.5234025438463745
2014-06-26,0.19782987887238387
2014-06-27,0.261819278416031
2014-06-28,-2.712471096642669
2014-06-29,1.9024309468714886
2014-06-30,1.388396095833241
2014-07-01,1.5670766527736197
2014-07-02,-0.1780305083109121
2014-07-03,-0.2831529981309375
2014-07-04,-1.0730463941785677
2014-07-05,1.3232945686144577
2014-07-06,-0.398960382903385
2014-07-07,-1.85785294032613
2014-07-08,1.3650095535086866
2014-07-09,1.5068840244783523
2014-07-10,-1.4989245383142225
2014-07-11,1.0244033666982886
2014-07-12,-0.5978004042087169
2014-07-13,0.25411661847591943
2014-07-14,0.827773732461643
2014-07-15,-1.18127974436507
2014-07-16,-2.2717325571341647
2014-07-17,0.06860970356662718
2014-07-18,-0.29762313397174356
2014-07-19,-1.3180443616806714
2014-07-20,2.7927710992551043
2014-07-21,-1.8580224084304011
2014-07-22,-0.7342031558373705
2014-07-23,0.06908843303809839
2014-07-24,-1.542693380677855
2014-07-25,0.0887090787684082
2014-07-26,-3.0823931382490914
2014-07-27,-1.667814336367673
2014-07-28,0.1930710294842648
2014-07-29,2.8068180384071715
2014-07-30,-2.8135791054522454
2014-07-31,3.3268175571666716
2014-08-01,-0.6937027515894496
2014-08-02,-0.4681275770540073
2014-08-03,2.876440284802586
2014-08-04,0.8592455743356548
2014-08-05,-1.4455082008232134
2014-08-06,2.3053244111536357
2014-08-07,1.2725977404808797
2014-08-08,-2.2014452703935605
2014-08-09,0.9664351160898408
2014-08-10,-1.0897874347210332
2014-08-11,-2.9497505867065765
2014-08-12,2.3336845060887694
2014-08-13,-1.5399010675093021
2014-08-14,-0.9403392291936079
2014-08-15,-0.3571330106539451
2014-08-16,-3.4976246413311944
2014-08-17,1.5200214099274436
2014-08-18,2.3087612998070894
2014-08-19,1.5135143104896258
2014-08-20,4.303824187104531
2014-08-21,0.21750473532320094
2014-08-22,-0.18863431322678706
2014-08-23,1.2468802633990024
2014-08-24,2.5366155545851443
2014-08-25,-2.0727862626310465
2014-08-26,1.0294250078140474
2014-08-27,-2.1575760879708357
2014-08-28,0.11327633873016668
2014-08-29,-0.8507855039317138
2014-08-30,-0.09607581176733003
2014-08-31,0.5741455002494168
2014-09-01,-0.041855090812565554
2014-09-02,-0.5979804189401111
2014-09-03,-1.5035594576093634
2014-09-04,-0.6416622089952904
2014-09-05,1.498433040452666
2014-09-06,-4.080333542010055
2014-09-07,-3.479491878041987
2014-09-08,2.394184648979948
2014-09-09,2.423062901903337
2014-09-10,-0.9259145514161446
2014-09-11,-0.634338539037678
2014-09-12,-0.22959202608761245
2014-09-13,-0.25592277506998035
2014-09-14,0.4251564551078134
2014-09-15,-0.6646231839611026
2014-09-16,-1.1514288422097556
2014-09-17,1.0291908445239777
2014-09-18,0.5533356868518182
2014-09-19,1.7006483822383025
2014-09-20,-0.41455681684099244
2014-09-21,-0.48270519013833774
2014-09-22,0.2589221209030312
2014-09-23,2.3438982021945067
2014-09-24,-0.6894036039744982
2014-09-25,0.6563134592682371
2014-09-26,0.005416353028896907
2014-09-27,-0.7283363605658552
2014-09-28,-0.7583311554488613
2014-09-29,0.0881443610587205
2014-09-30,2.456074318783586
2014-10-01,-1.5651161416052237
2014-10-02,-1.2291292428322036
2014-10-03,-1.0080799371629
2014-10-04,-1.662941541372001
2014-10-05,-2.673352634904438
2014-10-06,-0.12896183138513384
2014-10-07,-0.30921198264289806
2014-10-08,-0.6690487586716967
2014-10-09,3.0647753414036076
2014-10-10,-0.9856300019865389
2014-10-11,2.487396024821162
2014-10-12,0.981812233560719
2014-10-13,-2.0014618018467547
2014-10-14,-0.6299047770258354
2014-10-15,1.422565488920914
2014-10-16,-2.2415521551216355
2014-10-17,-0.28774651294428905
2014-10-18,-3.3253690297692837
2014-10-19,-0.5529097797003731
2014-10-20,-1.1158336272951375
2014-10-21,-0.30157766461936075
2014-10-22,-1.0855802359481037
2014-10-23,1.358087318370528
2014-10-24,0.6736616038566721
2014-10-25,-1.8362577670034297
2014-10-26,1.1358312003860358
2014-10-27,3.0752074979124946
2014-10-28,-3.301770814297876
2014-10-29,0.22653800467290303
2014-10-30,2.5966862096518963
2014-10-31,4.48938759963604
2014-11-01,2.8611089675181147
2014-11-02,5.2834862402784415
2014-11-03,2.4988997794461283
2014-11-04,-1.2024931570758945
2014-11-05,-1.0484166034702196
2014-11-06,-0.9600315103888674
2014-11-07,1.585929823024403
2014-11-08,2.4183643245880684
2014-11-09,-1.0061317572823258
2014-11-10,4.017747440680005
2014-11-11,2.743189716271841
2014-11-12,-1.1466383830154705
2014-11-13,1.0055834986644812
2014-11-14,-0.6693776177505184
2014-11-15,-0.22902892077681417
2014-11-16,0.45899643041391514
2014-11-17,-0.2987496444907988
2014-11-18,-1.4890528858323826
2014-11-19,-1.469199630433339
2014-11-20,1.7270541577763365
2014-11-21,1.3589468106634448
2014-11-22,-0.6665407252103976
2014-11-23,-2.055368560589316
2014-11-24,0.9517293965343044
2014-11-25,3.1327952981120677
2014-11-26,2.2982904232669563
2014-11-27,1.3745721695343514
2014-11-28,2.032304407203821
2014-11-29,-0.06143748656094712
2014-11-30,1.2799575387404463
2014-12-01,-1.7473964027070532
2014-12-02,0.07375815488073016
2014-12-03,2.109796235552479
2014-12-04,0.004268751173816759
2014-12-05,0.6627287218237208
2014-12-06,1.406309815857721
2014-12-07,-0.6939531723684487
2014-12-08,-3.272167658162873
2014-12-09,-1.078243729522827
2014-12-10,5.993480527853241
2014-12-11,-0.009186706345003823
2014-12-12,0.3427982506622507
2014-12-13,-0.5729850693980809
2014-12-14,-3.1846056721998695
2014-12-15,-0.04636817657789525
2014-12-16,-3.931288841048509
2014-12-17,-0.7372303308272236
2014-12-18,0.8245381019681978
2014-12-19,-1.7327244192623399
2014-12-20,1.1276155266413772
2014-12-21,4.636644593960782
2014-12-22,-1.4736008251630677
2014-12-23,-0.7684657538899966
2014-12-24,-0.07648723247281666
2014-12-25,-1.4276386106826744
2014-12-26,-0.9646042917140042
2014-12-27,1.1363855795388875
2014-12-28,1.896481607682032
2014-12-29,1.9023321027326832
2014-12-30,1.0968848523850172
2014-12-31,1.7610597264298895
2015-01-01,-1.772620250443231
2015-01-02,-3.1948567767398677
2015-01-03,0.20479276405727898
2015-01-04,1.6177715646050723
2015-01-05,0.8510811741585137
2015-01-06,1.453784444568888
2015-01-07,3.388537641168433
2015-01-08,1.4723712834191975
2015-01-09,-0.21054487377630757
2015-01-10,0.3663107169355076
2015-01-11,-2.020996570443863
2015-01-12,-0.039678021853039626
2015-01-13,0.7412407202885689
2015-01-14,0.8585753204819955
2015-01-15,-2.1327343403546117
2015-01-16,1.148833078284349
2015-01-17,1.757671458934282
2015-01-18,-0.31212862866714347
2015-01-19,-0.8614528233392239
2015-01-20,-0.9906486302555001
2015-01-21,-0.44787715466299216
2015-01-22,-3.2113974090205657
2015-01-23,2.5881725612379993
2015-01-24,1.5588792568862893
2015-01-25,1.8305445294625906
2015-01-26,0.6446290907415884
2015-01-27,2.320027050980009
2015-01-28,-0.003082386079444519
2015-01-29,0.5456007724078774
